hjid,activity_name,code,created_date,order_number,process,status,document_activities_document_0
646646,Numrering,NUM,2011-10-10,7,hantering,inträffat,646644
481716,Hänvisad,HÄN,2015-10-13,0,behandling,inträffat,481713
120609,Beslut,BES,2025-02-19,0,"",inträffat,120601
3338913,Hänvisad,HÄN,2020-10-14,0,behandling,inträffat,3338910
2042552,Utfärdande av riksdagsskrivelse,RSKR,2008-10-29,6,avgorande,inträffat,2042542
1889233,Hänvisad,HÄN,2016-10-14,0,behandling,inträffat,1889230
56476,Avgörande,AVG,2011-02-02,5,avgorande,inträffat,56468
2200533,Granskad,Granskad,2024-09-27,0,behandling,inträffat,2200531
1567555,Granskad,Granskad,2021-10-04,0,behandling,inträffat,1567553
985660,Inlämning,INL,2011-10-04,13,hantering,inträffat,985659
3227175,Bordläggning,B,2007-10-16,1,hanvisning,inträffat,3227172
1097021,Numrering,NUM,2001-10-05,7,hantering,inträffat,1097017
732542,Bordläggning,B,2004-10-14,1,hanvisning,inträffat,732540
991079,Numrering,NUM,2009-10-06,7,hantering,inträffat,991077
1149009,Trycklov,TRY,2004-02-10,60,beredning,inträffat,1149005
1259037,Inlämning,INL,2013-10-03,13,hantering,inträffat,1259036
934589,Under beredning,UBE,2011-10-11,30,beredning,inträffat,934588
2072274,Numrering,NUM,2012-09-28,7,hantering,inträffat,2072272
1958254,Hänvisad,HÄN,2018-12-05,0,behandling,inträffat,1958251
1213530,Inlämnad,INL,2025-10-03,0,behandling,inträffat,1213529
1009838,Bordläggning,B,2007-10-16,1,hanvisning,inträffat,1009835
1922791,Inlämning,INL,2013-10-04,13,hantering,inträffat,1922790
3327529,Inlämning,INL,2000-10-05,13,hantering,inträffat,3327528
236553,Trycklov,TRY,2003-05-06,60,beredning,inträffat,236548
1972348,Registrering,REG,2001-10-05,2,hantering,inträffat,1972343
1519516,Hänvisning,HÄN,2000-10-11,2,hanvisning,inträffat,1519512
731428,Hänvisning,HÄN,2002-04-12,2,hanvisning,inträffat,731423
451875,Granskning,GKD,2000-10-11,3,hantering,inträffat,451872
419844,Beslut,BES,2023-03-29,0,"",inträffat,419837
944046,Hänvisad,HÄN,2018-01-17,0,behandling,inträffat,944043
1258716,Numrering,NUM,2013-10-02,7,hantering,inträffat,1258712
663447,Bordlagd,B,2025-01-28,0,behandling,inträffat,663446
1910292,Hänvisad,HÄN,2024-10-15,0,behandling,inträffat,1910289
935887,Inlämnad,INL,2017-10-05,0,behandling,inträffat,935886
1405954,Trycklov,TRY,2020-11-19,0,"",inträffat,1405951
3111244,Numrering,NUM,2008-10-09,7,hantering,inträffat,3111242
313598,Bordläggning,B,2004-10-14,1,hanvisning,inträffat,313596
2080399,Hänvisning,HÄN,2003-10-15,2,hanvisning,inträffat,2080396
3250559,Inlämning,INL,2010-10-26,13,hantering,inträffat,3250558
1074759,Numrering,NUM,2011-10-06,7,hantering,inträffat,1074757
2200592,Inlämnad,INL,2024-09-25,0,behandling,inträffat,2200591
416757,Hänvisning,HÄN,2006-11-07,2,hanvisning,inträffat,416753
1644433,Inlämning,INL,2004-10-05,13,hantering,inträffat,1644432
110345,Numrering,NUM,2012-10-05,7,hantering,inträffat,110342
1968837,Numrering,NUM,2009-09-29,7,hantering,inträffat,1968835
1535617,Behandling,BEH,2015-12-17,0,"",inträffat,1535612
1312300,Granskad,Granskad,2021-10-01,0,behandling,inträffat,1312298
3263558,Numrering,NUM,2009-10-06,7,hantering,inträffat,3263556
3113006,Inlämning,INL,2000-10-05,13,hantering,inträffat,3113005
1707255,Bordlagd,B,2020-01-22,0,behandling,inträffat,1707253
680755,Numrering,NUM,2008-10-06,7,hantering,inträffat,680753
2038460,Inlämning,INL,2003-10-07,13,hantering,inträffat,2038459
1821586,Hänvisning,HÄN,2007-10-16,2,hanvisning,inträffat,1821582
200315,Inlämnad,INL,2017-10-02,0,behandling,inträffat,200314
213610,Bordläggning 2,B2,2011-04-26,2,avgorande,inträffat,213604
473713,Under beredning,UBE,2011-04-14,30,beredning,inträffat,473712
1503989,Hänvisning,HÄN,2014-06-24,2,hanvisning,inträffat,1503986
693835,Numrering,NUM,2011-10-06,7,hantering,inträffat,693833
1967566,Bordläggning,B,2001-10-11,1,hanvisning,inträffat,1967559
723643,Bordlagd,B,2023-11-07,0,behandling,inträffat,723640
1149016,Trycklov till Gotab och webb,TROWE,2004-04-05,70,beredning,inträffat,1149005
936018,Trycklov,TRY,2005-03-15,60,beredning,inträffat,936014
133073,Numrering,NUM,2011-10-05,7,hantering,inträffat,133071
1617296,Justering,JUS,2006-05-09,40,beredning,inträffat,1617294
2128118,Granskad,Granskad,2020-10-05,0,behandling,inträffat,2128116
1148056,Hänvisning,HÄN,2001-10-11,2,hanvisning,inträffat,1148048
314351,Hänvisad,HÄN,2025-10-15,0,behandling,inträffat,314348
568169,Inlämnad,INL,2021-09-22,0,behandling,inträffat,568168
474996,Inlämning,INL,2005-10-25,13,hantering,inträffat,474994
1503702,Beslut,BES,2012-05-31,4,avgorande,inträffat,1503691
1938682,Trycklov,TRY,2003-04-07,60,beredning,inträffat,1938677
1707804,Hänvisad,HÄN,2021-10-14,0,behandling,inträffat,1707801
1698721,Bordläggning,B,2006-11-07,1,hanvisning,inträffat,1698718
2012767,Beredning,UBE,2019-05-28,0,"",inträffat,2012765
1064216,Granskad,Granskad,2017-10-05,0,behandling,inträffat,1064214
1877416,Hänvisning,HÄN,2005-10-13,2,hanvisning,inträffat,1877413
1846976,Beredning,UBE,2022-03-31,0,"",inträffat,1846974
3275173,Numrering,NUM,2009-10-08,7,hantering,inträffat,3275171
1855286,Granskad,Granskad,2016-10-05,0,behandling,inträffat,1855284
2099530,Hänvisning,HÄN,2010-03-24,3,hanvisning,inträffat,2099526
1311839,Justering,JUS,2020-03-12,0,"",inträffat,1311836
317217,Beslut,BES,2023-04-19,0,"",inträffat,317210
66097,Hänvisad,HÄN,2025-03-11,0,behandling,inträffat,66094
467963,Numrering,NUM,2007-10-04,7,hantering,inträffat,467961
1941830,Beslut,BES,2005-04-20,4,avgorande,inträffat,1941819
404607,Hänvisad,HÄN,2025-10-15,0,behandling,inträffat,404604
1392004,Hänvisning,HÄN,2001-10-11,2,hanvisning,inträffat,1391996
2195897,Bordläggning 1,B1,2012-04-10,1,avgorande,inträffat,2195892
317985,Inlämning,INL,2004-10-05,13,hantering,inträffat,317984
2216716,Inlämning,INL,2004-10-11,13,hantering,inträffat,2216715
148250,Trycklov till Gotab och webb,TROWE,2012-12-05,70,beredning,inträffat,148246
1028290,Bordläggning,B,2006-11-07,1,hanvisning,inträffat,1028287
1454087,Inlämning,INL,2010-10-25,13,hantering,inträffat,1454086
1207150,Hänvisad,HÄN,2022-12-01,0,behandling,inträffat,1207147
265884,Inlämnad,INL,2021-01-22,0,behandling,inträffat,265883
1610646,Granskad,Granskad,2014-11-07,0,behandling,inträffat,1610644
85559,Behandling,BEH,2022-05-18,0,"",inträffat,85553
114398,Numrering,NUM,2008-10-02,7,hantering,inträffat,114396
1090804,Bordläggning 1,B1,2008-06-04,1,avgorande,inträffat,1090799
390400,Utfärdande av riksdagsskrivelse,RSKR,2006-05-19,6,avgorande,inträffat,390389
3238249,Numrering,NUM,2012-09-28,7,hantering,inträffat,3238247
3293144,Bordläggning,B,2000-01-25,2,hanvisning,inträffat,3293143
3134366,Numrering,NUM,2013-10-07,7,hantering,inträffat,3134364
2037332,Bordläggning,B,2020-06-03,0,"",inträffat,2037327
3372438,Trycklov,TRY,2026-03-20,0,"",planerat,3372434
1911259,Inlämnad,INL,2024-10-03,0,behandling,inträffat,1911258
362440,Hänvisning,HÄN,2009-12-09,3,hanvisning,inträffat,362436
1170822,Numrering,NUM,2011-10-06,7,hantering,inträffat,1170820
61068,Beredning,UBE,2021-02-25,0,"",inträffat,61066
3270462,Inlämning,INL,2011-10-05,13,hantering,inträffat,3270461
1542573,Yttranden inkomna,YTT,2014-05-27,2,beredning,planerat,1542572
2249766,Inlämnad,INL,2024-09-26,0,behandling,inträffat,2249765
193914,Hänvisad,HÄN,2021-03-23,0,behandling,inträffat,193909
3345998,Trycklov,TRY,2006-05-17,60,beredning,inträffat,3345994
184396,Bordläggning,B,2002-10-30,1,hanvisning,inträffat,184394
696108,Bordläggning,B,2006-11-07,1,hanvisning,inträffat,696105
1635637,Bordläggning,B,2001-10-11,1,hanvisning,inträffat,1635630
3334930,Justering,JUS,2017-06-13,0,"",inträffat,3334928
3351801,Inlämning,INL,2003-10-07,13,hantering,inträffat,3351800
1594104,Bordläggning,B,2005-10-13,1,hanvisning,inträffat,1594101
1396398,Granskad,Granskad,2018-11-28,0,behandling,inträffat,1396396
1013582,Granskad,Granskad,2023-10-03,0,behandling,inträffat,1013580
942091,Granskad,Granskad,2023-10-03,0,behandling,inträffat,942089
1177724,Numrering,NUM,2007-10-05,7,hantering,inträffat,1177722
1141880,Hänvisning,HÄN,2001-10-11,2,hanvisning,inträffat,1141872
1998903,Numrering,NUM,2012-10-08,7,hantering,inträffat,1998901
898604,Bordlagd,B,2017-12-06,0,behandling,inträffat,898603
444139,Granskad,Granskad,2021-09-23,0,behandling,inträffat,444137
211348,Hänvisning,HÄN,2007-10-16,2,hanvisning,inträffat,211344
976956,Hänvisad,HÄN,2023-10-17,0,behandling,inträffat,976953
1518222,Inlämning,INL,2003-10-07,13,hantering,inträffat,1518221
3251712,Hänvisad,HÄN,2016-10-14,0,behandling,inträffat,3251709
463170,Hänvisad,HÄN,2015-10-13,0,behandling,inträffat,463168
585393,Bordläggning,B,2003-10-15,1,hanvisning,inträffat,585391
1228894,Registrering,REG,2001-10-05,2,hantering,inträffat,1228889
540238,Granskning,GKD,2000-10-11,3,hantering,inträffat,540235
1344366,Behandling,BEH,2003-03-12,3,avgorande,inträffat,1344359
627751,Inlämning,INL,2001-10-05,13,hantering,inträffat,627748
1393053,Utfärdande av riksdagsskrivelse,RSKR,2011-03-09,6,avgorande,inträffat,1393043
1023034,Inlämning,INL,2007-10-05,13,hantering,inträffat,1023033
1846648,Bordläggning,B,2001-10-11,1,hanvisning,inträffat,1846641
1685852,Justering,JUS,2018-06-12,0,"",inträffat,1685850
1577632,Bordläggning,B,2007-11-01,1,hanvisning,inträffat,1577630
1067057,Hänvisning,HÄN,2003-10-15,2,hanvisning,inträffat,1067054
1677741,Bordläggning 1,B1,2008-06-02,1,avgorande,inträffat,1677735
3356077,Granskad,Granskad,2024-10-01,0,behandling,inträffat,3356075
1350381,Inlämnad,INL,2019-09-25,0,behandling,inträffat,1350380
991488,Bordläggning,B,2014-05-08,0,"",inträffat,991479
1525832,Inlämnad,INL,2014-11-10,0,behandling,inträffat,1525831
239525,Bordläggning,B,2002-10-30,1,hanvisning,inträffat,239523
1558677,Inlämnad,INL,2025-10-06,0,behandling,inträffat,1558676
1756297,Registrering,REG,2001-10-05,2,hantering,inträffat,1756292
1328957,Hänvisningsförslag,HFÖR,2001-10-05,6,hantering,inträffat,1328955
1691870,Granskad,Granskad,2021-10-04,0,behandling,inträffat,1691868
201663,Under beredning,UBE,2000-10-24,30,beredning,planerat,201662
1100738,Hänvisad,HÄN,2025-10-15,0,behandling,inträffat,1100731
3341824,Inlämnad,INL,2020-10-01,0,behandling,inträffat,3341823
627807,Registrering,REG,2001-10-05,2,hantering,inträffat,627802
173728,Bordläggning,B,2001-01-23,1,hanvisning,inträffat,173725
960222,Avgörande,AVG,2007-05-23,5,avgorande,inträffat,960214
1924702,Motionstid slutar,MOT,2019-04-24,0,behandling,inträffat,1924698
667748,Inlämnad,INL,2024-09-17,0,behandling,inträffat,667747
2173000,Numrering,NUM,2008-10-08,7,hantering,inträffat,2172998
1808809,Trycklov,TRY,2025-05-15,0,"",inträffat,1808805
724259,Hänvisning,HÄN,2007-10-16,2,hanvisning,inträffat,724251
1688538,Under beredning,UBE,2008-11-11,30,beredning,inträffat,1688536
77467,Numrering,NUM,2011-10-10,7,hantering,inträffat,77465
1094506,Inlämning,INL,2013-10-01,13,hantering,inträffat,1094505
1365299,Inlämning,INL,2010-10-27,13,hantering,inträffat,1365298
1392299,Inlämnad,INL,2021-10-01,0,behandling,inträffat,1392298
2101298,Bordläggning,B,2007-10-16,1,hanvisning,inträffat,2101295
1479192,Granskad,Granskad,2022-11-23,0,behandling,inträffat,1479190
1684743,Hänvisad,HÄN,2016-10-14,0,behandling,inträffat,1684740
1219470,Hänvisning,HÄN,2002-10-30,2,hanvisning,inträffat,1219463
1856125,Inlämning,INL,2007-10-05,13,hantering,inträffat,1856124
1043934,Behandling,BEH,2002-11-13,3,avgorande,inträffat,1043926
771214,Granskad,Granskad,2019-10-03,0,behandling,inträffat,771212
1138726,Trycklov,TRY,2002-11-29,60,beredning,inträffat,1138718
1964653,Inlämnad,INL,2016-10-05,0,behandling,inträffat,1964652
975424,Hänvisad,HÄN,2025-10-15,0,behandling,inträffat,975421
2105180,Granskad,Granskad,2018-11-29,0,behandling,inträffat,2105178
3332660,Granskad,Granskad,2020-10-02,0,behandling,inträffat,3332658
1157993,Numrering,NUM,2008-10-06,7,hantering,inträffat,1157991
357640,Trycklov,TRY,2003-06-02,60,beredning,planerat,357637
1709675,Inlämnad,INL,2016-10-04,0,behandling,inträffat,1709674
1796791,Hänvisning,HÄN,2000-10-11,2,hanvisning,inträffat,1796787
1772370,Numrering,NUM,2008-10-02,7,hantering,inträffat,1772368
603540,Inlämnad,INL,2019-10-03,0,behandling,inträffat,603539
1396468,Granskad,Granskad,2018-11-28,0,behandling,inträffat,1396466
1394820,Inlämning,INL,2009-10-05,13,hantering,inträffat,1394819
2143272,Inlämnad,INL,2018-11-29,0,behandling,inträffat,2143271
768090,Beslut,BES,2006-02-16,4,avgorande,inträffat,768078
693279,Planerat ikraftträdande,LAG,2012-07-01,12,avgorande,planerat,693266
739896,Bordläggning,B,2004-10-14,1,hanvisning,inträffat,739894
2135041,Bordläggning,B,2003-10-15,1,hanvisning,inträffat,2135039
1896502,Bordläggning,B,2002-10-30,1,hanvisning,inträffat,1896500
438210,Under beredning,UBE,2009-04-14,30,beredning,planerat,438208
2074810,Beredning,UBE,2026-01-15,0,"",planerat,2074809
505647,Beslut,BES,2001-12-12,4,avgorande,inträffat,505631
1475373,Inlämning,INL,2008-01-17,13,hantering,inträffat,1475372
1259800,Hänvisad,HÄN,2014-11-12,0,behandling,inträffat,1259797
1998802,Granskad,Granskad,2020-10-01,0,behandling,inträffat,1998800
1735736,Numrering,NUM,2010-10-28,7,hantering,inträffat,1735734
1677044,Inlämnad,INL,2021-10-04,0,behandling,inträffat,1677043
2063879,Registrering,REG,2001-10-05,2,hantering,inträffat,2063874
3116758,Inlämning,INL,2009-10-06,13,hantering,inträffat,3116757
3117908,Inlämnad,INL,2024-10-03,0,behandling,inträffat,3117907
971119,Inlämning,INL,2007-10-05,13,hantering,inträffat,971118
453258,Bordläggning,B,2006-04-06,1,hanvisning,inträffat,453256
3324142,Hänvisning,HÄN,2000-10-11,2,hanvisning,inträffat,3324138
1687292,Hänvisad,HÄN,2016-10-14,0,behandling,inträffat,1687289
529476,Justering,JUS,2026-01-29,0,"",planerat,529473
1998063,Inlämning,INL,2004-10-05,13,hantering,inträffat,1998062
244040,Hänvisning,HÄN,2002-10-30,2,hanvisning,inträffat,244037
812442,Hänvisad,HÄN,2021-10-14,0,behandling,inträffat,812439
471506,Hänvisning,HÄN,2000-10-11,2,hanvisning,inträffat,471502
1734742,Numrering,NUM,2001-10-05,7,hantering,inträffat,1734738
1621322,Bordläggning,B,2004-10-14,1,hanvisning,inträffat,1621320
2026765,Behandling,BEH,2015-11-18,0,"",inträffat,2026760
120411,Under beredning,UBE,2000-01-25,30,beredning,inträffat,120410
889741,Beredning,UBE,2018-03-13,0,"",inträffat,889739
1699193,Beslut,BES,2023-11-15,0,"",inträffat,1699186
3255667,Inlämning,INL,2013-10-04,13,hantering,inträffat,3255666
834575,Granskad,Granskad,2018-11-19,0,behandling,inträffat,834573
1391932,Granskad,Granskad,2025-10-06,0,behandling,inträffat,1391930
2044063,Granskad,Granskad,2020-10-05,0,behandling,inträffat,2044061
1445596,Numrering,NUM,2012-10-09,7,hantering,inträffat,1445594
1636633,Hänvisningsförslag,HFÖR,2001-10-05,6,hantering,inträffat,1636631
1670181,Bordläggning,B,2005-10-13,1,hanvisning,inträffat,1670179
913527,Hänvisning,HÄN,2006-11-07,2,hanvisning,inträffat,913523
1477393,Inlämnad,INL,2021-10-04,0,behandling,inträffat,1477392
1933508,Justering,JUS,2001-11-15,40,beredning,inträffat,1933506
835924,Inlämnad,INL,2023-10-05,0,behandling,inträffat,835923
1637822,Beslut,BES,2003-04-11,4,avgorande,inträffat,1637812
1586934,Inlämnad,INL,2016-10-05,0,behandling,inträffat,1586933
770325,Bordläggning,B,2019-02-05,0,"",inträffat,770320
1273227,Numrering,NUM,2009-10-06,7,hantering,inträffat,1273225
1407172,Inlämning,INL,2008-05-21,13,hantering,inträffat,1407171
2160258,Granskad,Granskad,2022-11-23,0,behandling,inträffat,2160254
890506,Behandling,BEH,2010-04-21,3,avgorande,inträffat,890498
2054606,Under beredning,UBE,2005-04-19,30,beredning,planerat,2054605
434994,Beredning,UBE,2022-03-17,0,"",inträffat,434991
3350876,Granskad,Granskad,2024-10-02,0,behandling,inträffat,3350874
2030656,Bordläggning,B,2007-10-16,1,hanvisning,inträffat,2030653
2117999,Hänvisning,HÄN,2012-10-16,2,hanvisning,inträffat,2117996
1740232,Trycklov,TRY,2016-05-17,0,"",inträffat,1740229
709850,Beredning,UBE,2018-12-06,0,"",inträffat,709849
1207598,Numrering,NUM,2013-10-08,7,hantering,inträffat,1207596
739971,Bordläggning,B,2004-10-14,1,hanvisning,inträffat,739969
1143416,Inlämning,INL,2012-10-04,13,hantering,inträffat,1143413
1116102,Trycklov,TRY,2012-10-30,60,beredning,inträffat,1116098
516081,Hänvisad,HÄN,2014-11-12,0,behandling,inträffat,516078
798971,Hänvisad,HÄN,2021-10-14,0,behandling,inträffat,798968
926456,Inlämnad,INL,2017-10-05,0,behandling,inträffat,926455
1936453,Hänvisning,HÄN,2002-10-30,2,hanvisning,inträffat,1936450
253514,Inlämning,INL,2002-10-23,13,hantering,inträffat,253513
956137,Bordläggning 2,B2,2002-02-20,2,avgorande,inträffat,956131
1252879,Bordläggning 1,B1,2011-06-17,1,avgorande,inträffat,1252873
300306,Inlämnad,INL,2020-10-06,0,behandling,inträffat,300305
1432424,Inlämning,INL,2013-10-04,13,hantering,inträffat,1432423
849541,Inlämnad,INL,2018-05-08,0,behandling,inträffat,849540
1983630,Hänvisning,HÄN,2005-10-13,2,hanvisning,inträffat,1983627
1624164,Inlämning,INL,2009-06-04,60,hantering,inträffat,1624163
1800091,Inlämning,INL,2005-10-05,13,hantering,inträffat,1800090
2250012,Inlämnad,INL,2015-10-02,0,behandling,inträffat,2250011
1889718,Inlämnad,INL,2024-10-03,0,behandling,inträffat,1889717
1592401,Granskning,GKD,2000-10-11,3,hantering,inträffat,1592398
3319581,Inlämnad,INL,2024-09-19,0,behandling,inträffat,3319580
881123,Under beredning,UBE,2008-01-31,30,beredning,inträffat,881122
3128590,Inlämning,INL,2009-10-02,13,hantering,inträffat,3128589
1582740,Bordläggning,B,2003-10-15,1,hanvisning,inträffat,1582738
1811328,Inlämning,INL,2013-10-01,13,hantering,inträffat,1811327
3263497,Hänvisning,HÄN,2005-10-13,2,hanvisning,inträffat,3263494
924371,Bordläggning,B,2006-11-07,1,hanvisning,inträffat,924368
215781,Beredning,UBE,2018-12-06,0,"",inträffat,215780
202338,Hänvisad,HÄN,2020-10-14,0,behandling,inträffat,202335
1177548,Granskad,Granskad,2022-11-22,0,behandling,inträffat,1177546
1456077,Inlämnad,INL,2014-11-10,0,behandling,inträffat,1456076
2067680,Bordläggning,B,2001-10-11,1,hanvisning,inträffat,2067673
3291567,Inlämnad,INL,2020-10-02,0,behandling,inträffat,3291566
318253,Justering,JUS,2016-05-26,0,"",inträffat,318251
1968250,Granskad,Granskad,2024-10-01,0,behandling,inträffat,1968248
513607,Granskad,Granskad,2025-09-18,0,behandling,inträffat,513605
2043645,Inlämnad,INL,2024-10-01,0,behandling,inträffat,2043644
1157206,Inlämnad,INL,2021-09-30,0,behandling,inträffat,1157205
284694,Inlämnad,INL,2015-10-05,0,behandling,inträffat,284693
3109895,Hänvisad,HÄN,2019-10-11,0,behandling,inträffat,3109891
877809,Numrering,NUM,2008-10-06,7,hantering,inträffat,877807
1213667,Granskad,Granskad,2025-10-06,0,behandling,inträffat,1213665
658085,Granskad,Granskad,2019-09-19,0,behandling,inträffat,658082
679699,Beslut,BES,2021-04-28,0,"",inträffat,679692
1295722,Inlämnad,INL,2025-10-06,0,behandling,inträffat,1295720
1613075,Granskad,Granskad,2014-11-05,0,behandling,inträffat,1613073
1180687,Inlämning,INL,2009-10-06,13,hantering,inträffat,1180686
1498499,Inlämnad,INL,2022-11-23,0,behandling,inträffat,1498498
1546360,Granskad,Granskad,2016-10-05,0,behandling,inträffat,1546358
1051388,Inlämnad,INL,2019-10-02,0,behandling,inträffat,1051387
657715,Bordlagd,B,2019-09-20,0,behandling,inträffat,657712
3293023,Inlämnad,INL,2020-10-02,0,behandling,inträffat,3293022
