person_reference_id,total_documents,party_motions,individual_motions,follow_up_motions,committee_motions,multi_party_motions,party_motions_pct,individual_motions_pct,committee_motions_pct,first_document_date,last_document_date,years_active,docs_per_year,documents_last_year,propositions,government_communications,document_types,activity_profile,activity_level,collaboration_percentage
0414687558527,266,61,40,0,161,0,22.9,15.0,60.5,2014-11-06,2018-06-19,3,88.7,0,0,0,"{mot:,""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",Party-focused,Very High,0.0
0438928446810,371,83,168,0,84,20,22.4,45.3,22.6,2000-02-09,2015-05-06,15,24.7,0,0,0,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Individual-focused,Very High,5.4
0708483204009,132,0,131,0,0,0,0.0,99.2,0.0,2000-10-05,2005-10-18,5,26.4,0,0,0,"{mot:-,""mot:Enskild motion""}",Individual-focused,High,0.0
0845133742919,49,0,49,0,0,0,0.0,100.0,0.0,2022-11-22,2025-10-07,2,24.5,21,0,0,"{""mot:Enskild motion""}",Individual-focused,Low,0.0
0596495003124,24,0,0,0,0,0,0.0,0.0,0.0,2021-12-20,2022-07-26,0,,0,24,4,"{prop:prop,prop:skr}",Mixed,Low,
0245468368228,34,0,34,0,0,0,0.0,100.0,0.0,2022-11-22,2025-10-07,2,17.0,13,0,0,"{""mot:Enskild motion""}",Individual-focused,Low,0.0
0114714260118,3,0,0,0,3,0,0.0,0.0,100.0,2026-05-13,2026-05-13,0,,3,0,0,{mot:Kommittémotion},Committee-focused,Low,0.0
0331967573912,641,76,118,0,387,28,11.9,18.4,60.4,2000-01-21,2011-03-10,11,58.3,0,0,0,"{mot:,mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Committee-focused,Very High,4.4
0387494457202,88,1,19,0,52,2,1.1,21.6,59.1,2000-02-09,2002-06-13,2,44.0,0,0,0,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Committee-focused,Medium,2.3
0812087943307,108,2,64,0,32,5,1.9,59.3,29.6,2000-03-24,2002-06-13,2,54.0,0,0,0,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Individual-focused,High,4.6
0248883870202,85,0,83,0,0,2,0.0,97.6,0.0,2006-10-31,2014-01-15,7,12.1,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion}",Individual-focused,Medium,2.4
0924947945722,119,1,82,0,28,8,0.8,68.9,23.5,2006-10-31,2013-01-18,6,19.8,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Individual-focused,High,6.7
0722683622001,68,0,45,0,23,0,0.0,66.2,33.8,2019-10-02,2022-03-16,2,34.0,0,0,0,"{""mot:Enskild motion"",mot:Kommittémotion}",Individual-focused,Medium,0.0
0367418588113,211,31,114,0,59,7,14.7,54.0,28.0,2002-10-15,2011-10-05,8,26.4,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Individual-focused,Very High,3.3
0612837785809,8,0,8,0,0,0,0.0,100.0,0.0,2008-10-01,2009-10-06,1,8.0,0,0,0,"{""mot:Enskild motion""}",Individual-focused,Low,0.0
041911485722,103,0,51,0,52,0,0.0,49.5,50.5,2018-11-28,2025-10-02,6,17.2,3,0,0,"{""mot:Enskild motion"",mot:Kommittémotion}",Committee-focused,High,0.0
0124035957411,490,143,3,1,311,29,29.2,0.6,63.5,2006-10-31,2014-08-29,7,70.0,0,0,0,"{mot:,""mot:Enskild motion"",mot:Flerpartimotion,""mot:Fristående motion"",mot:Följdmotion,mot:Kommittémotion,mot:Partimotion}",Party-focused,Very High,5.9
0425115010020,135,0,118,0,17,0,0.0,87.4,12.6,2018-11-21,2026-05-13,7,19.3,18,0,0,"{""mot:Enskild motion"",mot:Kommittémotion}",Individual-focused,High,0.0
0427836082425,3,0,0,0,3,0,0.0,0.0,100.0,2025-12-10,2026-02-06,0,,3,0,0,{mot:Kommittémotion},Committee-focused,Low,0.0
0687163544710,5,0,0,0,5,0,0.0,0.0,100.0,2017-01-13,2017-04-05,0,,0,0,0,{mot:Kommittémotion},Committee-focused,Low,0.0
061124537800,207,0,206,0,0,0,0.0,99.5,0.0,2000-10-05,2005-10-18,5,41.4,0,0,0,"{mot:-,""mot:Enskild motion""}",Individual-focused,Very High,0.0
0316345926026,48,0,46,0,0,2,0.0,95.8,0.0,2010-10-25,2014-11-10,4,12.0,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion}",Individual-focused,Low,4.2
0144048894712,189,0,74,0,115,0,0.0,39.2,60.8,2011-10-04,2024-10-03,12,15.8,0,0,0,"{""mot:Enskild motion"",mot:Kommittémotion}",Committee-focused,High,0.0
0890152141226,118,6,1,0,111,0,5.1,0.8,94.1,2022-10-07,2026-06-12,3,39.3,42,0,0,"{""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",Party-focused,High,0.0
019430605328,160,0,112,0,48,0,0.0,70.0,30.0,2018-11-28,2025-10-03,6,26.7,12,0,0,"{""mot:Enskild motion"",mot:Kommittémotion}",Individual-focused,High,0.0
0964379974219,166,0,131,0,33,2,0.0,78.9,19.9,2006-10-31,2014-05-23,7,23.7,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",Individual-focused,High,1.2
0251136832626,51,19,0,0,32,0,37.3,0.0,62.7,2022-11-22,2026-05-15,3,17.0,16,0,0,"{mot:Kommittémotion,mot:Partimotion}",Party-focused,Medium,0.0
0446973363306,34,0,33,0,0,0,0.0,97.1,0.0,2000-02-09,2005-10-05,5,6.8,0,0,0,"{mot:-,""mot:Enskild motion""}",Individual-focused,Low,0.0
0997123540801,77,0,75,0,0,0,0.0,97.4,0.0,2000-04-06,2001-10-05,1,77.0,0,0,0,"{mot:-,""mot:Enskild motion""}",Individual-focused,Medium,0.0
0481460392727,397,127,4,0,266,0,32.0,1.0,67.0,2018-10-01,2026-05-21,7,56.7,55,0,0,"{""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",Party-focused,Very High,0.0
0937572393290,29,0,29,0,0,0,0.0,100.0,0.0,2000-10-05,2001-10-18,1,29.0,0,0,0,"{""mot:Enskild motion""}",Individual-focused,Low,0.0
0671881934227,252,7,83,0,162,0,2.8,32.9,64.3,2014-10-30,2018-04-26,3,84.0,0,0,0,"{""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",Committee-focused,Very High,0.0
0477013214601,76,11,21,0,35,9,14.5,27.6,46.1,2002-10-23,2022-11-23,20,3.8,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Committee-focused,Medium,11.8
0641953830512,177,5,92,0,80,0,2.8,52.0,45.2,2014-10-23,2026-01-15,11,16.1,8,0,0,"{""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",Individual-focused,High,0.0
0492644357418,100,0,34,0,66,0,0.0,34.0,66.0,2019-03-13,2025-09-18,6,16.7,3,0,0,"{""mot:Enskild motion"",mot:Kommittémotion}",Committee-focused,Medium,0.0
0791649913415,73,0,73,0,0,0,0.0,100.0,0.0,2014-11-07,2017-10-05,2,36.5,0,0,0,"{""mot:Enskild motion""}",Individual-focused,Medium,0.0
0362924695201,147,0,108,0,28,11,0.0,73.5,19.0,2006-10-31,2010-04-29,3,49.0,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",Individual-focused,High,7.5
0552248175312,371,23,293,0,46,9,6.2,79.0,12.4,2002-10-23,2017-10-04,14,26.5,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Individual-focused,Very High,2.4
0729731578904,24,0,22,0,1,0,0.0,91.7,4.2,2000-10-04,2001-10-05,1,24.0,0,0,0,"{mot:-,""mot:Enskild motion"",mot:Kommittémotion}",Individual-focused,Low,0.0
0549025722425,164,2,70,0,83,4,1.2,42.7,50.6,2000-03-24,2002-04-09,2,82.0,0,0,0,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Committee-focused,High,2.4
0860364634014,337,0,320,0,17,0,0.0,95.0,5.0,2014-11-06,2026-05-13,11,30.6,28,0,0,"{""mot:Enskild motion"",mot:Kommittémotion}",Individual-focused,Very High,0.0
0251564185908,572,0,504,0,62,6,0.0,88.1,10.8,2002-10-23,2014-05-12,11,52.0,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",Individual-focused,Very High,1.0
0739780276601,122,49,29,0,35,3,40.2,23.8,28.7,2000-04-28,2008-10-08,8,15.3,0,0,0,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Party-focused,High,2.5
0747667590310,413,1,379,0,15,16,0.2,91.8,3.6,2000-10-05,2010-05-05,9,45.9,0,0,0,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Individual-focused,Very High,3.9
0641486384014,1101,93,620,2,316,70,8.4,56.3,28.7,2004-09-14,2017-10-05,13,84.7,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Följdmotion,mot:Kommittémotion,mot:Partimotion}",Individual-focused,Very High,6.4
0479355987014,16,0,14,0,0,0,0.0,87.5,0.0,2000-04-13,2001-10-05,1,16.0,0,0,0,"{mot:-,""mot:Enskild motion""}",Individual-focused,Low,0.0
0264838147315,474,0,428,0,31,14,0.0,90.3,6.5,2002-10-23,2017-10-04,14,33.9,0,0,0,"{mot:,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",Individual-focused,Very High,3.0
0309480686522,209,30,43,0,136,0,14.4,20.6,65.1,2018-11-29,2026-06-10,7,29.9,57,0,0,"{""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",Committee-focused,Very High,0.0
0781648625615,427,70,78,2,260,15,16.4,18.3,60.9,2005-09-15,2014-08-12,8,53.4,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion,""mot:Fristående motion"",mot:Följdmotion,mot:Kommittémotion,mot:Partimotion}",Committee-focused,Very High,3.5
0983984918111,569,16,459,0,61,8,2.8,80.7,10.7,2002-10-23,2026-04-28,23,24.7,15,24,8,"{""mot:Enskild motion"",mot:Flerpartimotion,""mot:Fristående motion"",mot:Kommittémotion,mot:Partimotion,prop:prop,prop:skr}",Individual-focused,Very High,1.5
0447797778718,70,0,52,0,18,0,0.0,74.3,25.7,2014-10-30,2018-04-25,3,23.3,0,0,0,"{""mot:Enskild motion"",mot:Kommittémotion}",Individual-focused,Medium,0.0
0603753860213,576,42,348,1,182,0,7.3,60.4,31.6,2010-10-27,2025-01-30,14,41.1,0,0,0,"{mot:,""mot:Enskild motion"",mot:Följdmotion,mot:Kommittémotion,mot:Partimotion}",Individual-focused,Very High,0.0
0741005094627,39,0,36,0,1,2,0.0,92.3,2.6,2006-10-31,2016-10-26,9,4.3,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",Individual-focused,Low,5.1
0315499690028,371,8,340,0,23,0,2.2,91.6,6.2,2014-11-06,2026-04-29,11,33.7,28,0,0,"{""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",Individual-focused,Very High,0.0
0664751846104,31,0,13,0,16,0,0.0,41.9,51.6,2000-04-06,2002-04-09,2,15.5,0,0,0,"{mot:-,""mot:Enskild motion"",mot:Kommittémotion}",Committee-focused,Low,0.0
0825441263617,339,73,1,0,265,0,21.5,0.3,78.2,2014-10-22,2026-05-21,11,30.8,37,0,0,"{""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",Party-focused,Very High,0.0
0716036604716,3,0,3,0,0,0,0.0,100.0,0.0,2015-10-01,2017-10-05,2,1.5,0,0,0,"{""mot:Enskild motion""}",Individual-focused,Low,0.0
0667054859301,187,0,147,0,29,10,0.0,78.6,15.5,2000-10-05,2010-06-14,9,20.8,0,0,0,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",Individual-focused,High,5.3
0904448094023,226,19,18,0,189,0,8.4,8.0,83.6,2022-10-03,2026-05-29,3,75.3,86,0,0,"{""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",Party-focused,Very High,0.0
0229002789006,67,0,63,0,0,0,0.0,94.0,0.0,2000-05-02,2005-10-05,5,13.4,0,0,0,"{mot:-,""mot:Enskild motion""}",Individual-focused,Medium,0.0
0853831481615,150,13,78,0,59,0,8.7,52.0,39.3,2018-10-10,2022-05-04,3,50.0,0,0,0,"{""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",Individual-focused,High,0.0
0985943148917,91,0,61,0,30,0,0.0,67.0,33.0,2022-11-22,2026-05-04,3,30.3,16,0,0,"{""mot:Enskild motion"",mot:Kommittémotion}",Individual-focused,Medium,0.0
0652497579621,301,0,283,0,18,0,0.0,94.0,6.0,2014-11-06,2026-04-15,11,27.4,37,0,0,"{""mot:Enskild motion"",mot:Kommittémotion}",Individual-focused,Very High,0.0
0781029778411,48,0,30,0,18,0,0.0,62.5,37.5,2012-10-05,2014-06-12,1,48.0,0,0,0,"{""mot:Enskild motion"",mot:Kommittémotion}",Individual-focused,Low,0.0
0512424416400,188,0,179,0,0,2,0.0,95.2,0.0,2000-04-05,2005-10-18,5,37.6,0,0,0,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion}",Individual-focused,High,1.1
0502770250503,55,0,47,0,3,5,0.0,85.5,5.5,2000-10-05,2005-10-05,5,11.0,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",Individual-focused,Medium,9.1
0988598877109,47,0,10,0,27,2,0.0,21.3,57.4,2000-02-14,2001-12-03,1,47.0,0,0,0,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",Committee-focused,Low,4.3
0828001951212,200,0,98,0,102,0,0.0,49.0,51.0,2018-10-10,2025-10-07,6,33.3,17,0,0,"{""mot:Enskild motion"",mot:Kommittémotion}",Committee-focused,High,0.0
0456070504608,128,0,59,0,49,12,0.0,46.1,38.3,2000-02-09,2002-04-09,2,64.0,0,0,0,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",Individual-focused,High,9.4
0956595590924,434,43,248,0,117,8,9.9,57.1,27.0,2002-10-23,2024-07-08,21,20.7,0,17,9,"{mot:,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion,prop:prop,prop:skr}",Individual-focused,Very High,1.9
0789353702707,4,0,3,0,0,0,0.0,75.0,0.0,2000-02-09,2000-10-05,0,,0,0,0,"{mot:-,""mot:Enskild motion""}",Individual-focused,Low,0.0
011731125914,203,33,62,0,39,17,16.3,30.5,19.2,2006-10-31,2019-07-16,12,16.9,0,52,21,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion,prop:prop,prop:skr}",Individual-focused,Very High,11.3
0196024739401,162,0,114,0,32,16,0.0,70.4,19.8,2006-10-31,2016-10-26,9,18.0,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",Individual-focused,High,9.9
0375671185701,469,2,102,0,342,17,0.4,21.7,72.9,2000-10-05,2006-04-06,5,93.8,0,0,0,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Committee-focused,Very High,3.6
0397205342021,14,0,0,0,0,0,0.0,0.0,0.0,2025-12-09,2026-06-02,0,,14,14,3,"{prop:prop,prop:skr}",Mixed,Low,
0635943298419,62,0,62,0,0,0,0.0,100.0,0.0,2022-11-22,2025-10-07,2,31.0,26,0,0,"{""mot:Enskild motion""}",Individual-focused,Medium,0.0
0530425150220,151,0,90,0,12,0,0.0,59.6,7.9,2014-12-09,2026-06-15,11,13.7,18,49,16,"{""mot:Enskild motion"",mot:Kommittémotion,prop:prop,prop:skr}",Individual-focused,High,0.0
0747488001814,20,0,0,0,19,0,0.0,0.0,95.0,2017-12-07,2018-05-08,0,,0,0,0,"{mot:,mot:Kommittémotion}",Committee-focused,Low,0.0
0240128497814,224,0,208,0,0,16,0.0,92.9,0.0,2006-10-31,2014-03-27,7,32.0,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion}",Individual-focused,Very High,7.1
0231432628318,127,1,100,0,26,0,0.8,78.7,20.5,2010-10-21,2016-10-05,5,25.4,0,0,0,"{""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",Individual-focused,High,0.0
0226631365426,361,32,209,0,120,0,8.9,57.9,33.2,2018-10-10,2026-06-16,7,51.6,58,0,0,"{""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",Individual-focused,Very High,0.0
0556755096938,14,4,5,0,5,0,28.6,35.7,35.7,2021-10-05,2022-05-18,0,,0,0,0,"{""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",Individual-focused,Low,0.0
0376867803913,357,7,315,0,33,2,2.0,88.2,9.2,2002-10-23,2017-10-04,14,25.5,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Individual-focused,Very High,0.6
0186426023519,146,0,120,0,24,1,0.0,82.2,16.4,2010-10-19,2016-10-05,5,29.2,0,0,0,"{mot:,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",Individual-focused,High,0.7
0263304349100,1,0,0,0,1,0,0.0,0.0,100.0,2005-02-11,2005-02-11,0,,0,0,0,{mot:Kommittémotion},Committee-focused,Low,0.0
0354791692918,4,0,0,0,0,0,0.0,0.0,0.0,2022-03-15,2022-06-21,0,,0,4,1,"{prop:prop,prop:skr}",Mixed,Low,
0386912710815,7,0,4,0,3,0,0.0,57.1,42.9,2022-11-23,2026-01-15,3,2.3,2,0,0,"{""mot:Enskild motion"",mot:Kommittémotion}",Individual-focused,Low,0.0
0846171262302,142,0,59,0,76,5,0.0,41.5,53.5,2000-02-24,2009-10-06,9,15.8,0,0,0,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",Committee-focused,High,3.5
0428644311601,61,0,52,0,0,7,0.0,85.2,0.0,2000-10-05,2005-12-05,5,12.2,0,0,0,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion}",Individual-focused,Medium,11.5
0203071331400,392,123,74,0,93,82,31.4,18.9,23.7,2000-01-21,2006-05-04,6,65.3,0,0,0,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Party-focused,Very High,20.9
0504073787702,3,0,2,0,0,0,0.0,66.7,0.0,2017-09-20,2018-03-15,0,,0,0,0,"{mot:,""mot:Enskild motion""}",Individual-focused,Low,0.0
0313210809828,117,32,49,0,31,4,27.4,41.9,26.5,2010-10-27,2021-04-21,10,11.7,0,0,0,"{mot:,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Individual-focused,High,3.4
0831039938224,253,9,39,0,205,0,3.6,15.4,81.0,2013-05-22,2025-10-06,12,21.1,1,0,0,"{""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",Committee-focused,Very High,0.0
0535526562910,408,69,211,0,98,29,16.9,51.7,24.0,2002-10-22,2018-05-02,15,27.2,0,0,0,"{mot:,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Individual-focused,Very High,7.1
0936723349517,376,0,331,0,31,14,0.0,88.0,8.2,2002-10-23,2014-11-10,12,31.3,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",Individual-focused,Very High,3.7
07776758016,157,43,60,0,21,22,27.4,38.2,13.4,2000-02-09,2003-04-11,3,52.3,0,0,0,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Individual-focused,High,14.0
0861447317415,357,0,298,0,57,0,0.0,83.5,16.0,2010-10-25,2018-03-14,7,51.0,0,0,0,"{mot:,""mot:Enskild motion"",mot:Kommittémotion}",Individual-focused,Very High,0.0
0700714424203,299,0,287,0,8,4,0.0,96.0,2.7,2000-10-05,2010-04-07,9,33.2,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",Individual-focused,Very High,1.3
0257313105220,44,0,30,0,14,0,0.0,68.2,31.8,2024-09-18,2026-04-15,1,44.0,22,0,0,"{""mot:Enskild motion"",mot:Kommittémotion}",Individual-focused,Low,0.0
0275724540919,271,103,41,0,110,17,38.0,15.1,40.6,2002-10-23,2016-05-02,13,20.8,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Party-focused,Very High,6.3
0274462857213,133,0,116,0,17,0,0.0,87.2,12.8,2014-11-06,2026-04-29,11,12.1,15,0,0,"{""mot:Enskild motion"",mot:Kommittémotion}",Individual-focused,High,0.0
0480007629014,188,0,168,0,16,4,0.0,89.4,8.5,2000-10-04,2010-04-06,9,20.9,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",Individual-focused,High,2.1
0708639889502,34,0,28,0,0,1,0.0,82.4,0.0,2000-04-05,2001-11-27,1,34.0,0,0,0,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion}",Individual-focused,Low,2.9
0135054091316,26,0,26,0,0,0,0.0,100.0,0.0,2010-10-27,2014-01-09,3,8.7,0,0,0,"{""mot:Enskild motion""}",Individual-focused,Low,0.0
0853813080501,60,0,58,0,0,0,0.0,96.7,0.0,2000-02-09,2006-01-16,5,12.0,0,0,0,"{mot:-,""mot:Enskild motion""}",Individual-focused,Medium,0.0
0685749336810,37,0,37,0,0,0,0.0,100.0,0.0,2018-11-26,2021-10-05,2,18.5,0,0,0,"{""mot:Enskild motion""}",Individual-focused,Low,0.0
062367962120,57,4,18,0,4,0,7.0,31.6,7.0,2018-11-13,2022-10-11,3,19.0,0,31,5,"{""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion,prop:prop,prop:skr}",Individual-focused,Medium,0.0
03856618629,22,0,22,0,0,0,0.0,100.0,0.0,2011-09-30,2014-01-21,2,11.0,0,0,0,"{""mot:Enskild motion""}",Individual-focused,Low,0.0
0277853016020,14,0,0,0,0,0,0.0,0.0,0.0,2025-11-25,2026-03-31,0,,14,14,2,"{prop:prop,prop:skr}",Mixed,Low,
0320357433721,4,0,0,0,4,0,0.0,0.0,100.0,2026-05-20,2026-06-10,0,,4,0,0,{mot:Kommittémotion},Committee-focused,Low,0.0
0927576375115,146,1,133,0,3,6,0.7,91.1,2.1,2000-10-05,2004-10-06,4,36.5,0,0,0,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Individual-focused,High,4.1
0198917587520,562,188,1,0,371,0,33.5,0.2,66.0,2014-10-21,2026-06-09,11,51.1,40,0,0,"{mot:,""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",Party-focused,Very High,0.0
0262455192724,194,45,52,0,88,9,23.2,26.8,45.4,2006-10-31,2010-04-28,3,64.7,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Committee-focused,High,4.6
0743081365718,109,0,99,0,0,10,0.0,90.8,0.0,2006-11-01,2014-01-22,7,15.6,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion}",Individual-focused,High,9.2
0853395328224,283,20,155,0,25,11,7.1,54.8,8.8,2006-10-31,2026-04-28,19,14.9,5,72,17,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion,prop:prop,prop:skr}",Individual-focused,Very High,5.2
0977860675311,85,48,5,0,32,0,56.5,5.9,37.6,2002-10-23,2006-05-03,3,28.3,0,0,0,"{""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",Party-focused,Medium,0.0
0827298177012,1,0,1,0,0,0,0.0,100.0,0.0,2007-05-02,2007-05-02,0,,0,0,0,"{""mot:Enskild motion""}",Individual-focused,Low,0.0
0937012299307,46,16,3,0,7,0,34.8,6.5,15.2,2000-03-08,2001-02-16,0,,0,0,0,"{mot:-,""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",Party-focused,Low,0.0
0296832736219,14,0,14,0,0,0,0.0,100.0,0.0,2007-09-28,2009-10-06,2,7.0,0,0,0,"{""mot:Enskild motion""}",Individual-focused,Low,0.0
0552112259207,31,0,31,0,0,0,0.0,100.0,0.0,2006-10-31,2009-10-06,2,15.5,0,0,0,"{""mot:Enskild motion""}",Individual-focused,Low,0.0
0519740099915,444,9,389,0,45,1,2.0,87.6,10.1,2010-10-22,2025-10-06,14,31.7,26,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Individual-focused,Very High,0.2
0112524608217,4,0,0,0,4,0,0.0,0.0,100.0,2002-01-18,2002-04-09,0,,0,0,0,{mot:Kommittémotion},Committee-focused,Low,0.0
0585684563812,281,15,205,0,30,31,5.3,73.0,10.7,2006-10-31,2018-04-25,11,25.5,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Individual-focused,Very High,11.0
0655028250417,35,0,35,0,0,0,0.0,100.0,0.0,2014-11-10,2020-10-05,5,7.0,0,0,0,"{""mot:Enskild motion""}",Individual-focused,Low,0.0
0110600080618,203,2,194,0,4,1,1.0,95.6,2.0,2000-10-05,2015-10-06,15,13.5,0,0,0,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Individual-focused,Very High,0.5
0761548559113,193,0,156,0,28,9,0.0,80.8,14.5,2002-10-23,2010-04-29,7,27.6,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",Individual-focused,High,4.7
0203334943718,505,0,410,0,88,7,0.0,81.2,17.4,2002-10-23,2014-06-16,11,45.9,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",Individual-focused,Very High,1.4
0634013303818,30,0,30,0,0,0,0.0,100.0,0.0,2002-10-23,2004-10-06,1,30.0,0,0,0,"{""mot:Enskild motion""}",Individual-focused,Low,0.0
0682989845822,406,95,2,0,309,0,23.4,0.5,76.1,2014-10-22,2026-05-21,11,36.9,56,0,0,"{""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",Party-focused,Very High,0.0
0814945477312,594,60,53,0,425,55,10.1,8.9,71.5,2000-04-05,2010-06-02,10,59.4,0,0,0,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Party-focused,Very High,9.3
0637028706011,510,70,128,2,278,29,13.7,25.1,54.5,2006-10-31,2014-08-12,7,72.9,0,0,0,"{mot:,""mot:Enskild motion"",mot:Flerpartimotion,""mot:Fristående motion"",mot:Följdmotion,mot:Kommittémotion,mot:Partimotion}",Committee-focused,Very High,5.7
0721657655513,796,0,711,0,39,43,0.0,89.3,4.9,2006-10-31,2018-02-15,11,72.4,0,0,0,"{mot:,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",Individual-focused,Very High,5.4
0946889218011,341,0,212,0,110,7,0.0,62.2,32.3,2000-04-05,2013-12-03,13,26.2,0,0,0,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",Individual-focused,Very High,2.1
0600069352021,17,0,17,0,0,0,0.0,100.0,0.0,2022-11-15,2025-10-07,2,8.5,5,0,0,"{""mot:Enskild motion""}",Individual-focused,Low,0.0
