value,count
0262525788220,4
0266627143525,4
0277559107501,4
0277853016020,4
027964311318,4
0282644582407,4
0286601777205,4
0293624556396,4
0307955518208,4
0315172621102,4
0317320289305,4
0322353141309,4
0326963110315,4
0347247788013,4
0360187680814,4
0361346660811,4
0362924695201,4
0373453467292,4
038604236714,4
0387494457202,4
0388849444310,4
0398471271026,4
0425392189902,4
0427836082425,4
044562190409,4
0447050635303,4
0450899632600,4
0456298137719,4
047696971609,4
0483306984615,4
0491930525700,4
0504711999229,4
050953706196,4
0513164929896,4
0515213566019,4
0538777624511,4
0538982776628,4
0558392779801,4
0565457468009,4
0597915398712,4
060225811106,4
0612837785809,4
0613648926029,4
0626451252310,4
0626592467409,4
0627956939404,4
0630993685307,4
0647668663722,4
0653578338415,4
0654651796309,4
0662749063210,4
0664384557700,4
0665721749890,4
0668587997616,4
0675602051200,4
0680796436301,4
0686532742102,4
0687114079711,4
0687866836701,4
068822158616,4
0689360934600,4
0690634259002,4
0691468495629,4
0704703749401,4
0705556766027,4
0707426886411,4
0710022029620,4
0710595759638,4
0713869819004,4
0736583179204,4
0736867676621,4
0739154377395,4
0742132383497,4
074310796828,4
0747484716698,4
0747488001814,4
0755978501008,4
0761174174409,4
0778776381700,4
0783033318602,4
0783865315601,4
0790996600918,4
0797281536419,4
0797642182211,4
0813946968912,4
08188046917,4
0824343942006,4
0827765373607,4
0828672375390,4
08289753603,4
083921164513,4
0840626810107,4
0846623992109,4
0892215792827,4
0895238225703,4
0903544136890,4
0905254899611,4
091283181490,4
0914002106327,4
0921688244311,4
0924240425218,4
0927227010803,4
0931691314703,4
0938171000810,4
094145171913,4
0955635879822,4
0957513768616,4
0958927082506,4
0979278953316,4
0987147242812,4
0990688247511,4
0992867772421,4
0999542677318,4
0103279988010,3
0105794077107,3
0119766779312,3
0122743258808,3
0123485846301,3
0123965657818,3
012481285121,3
0127744006318,3
0133149500010,3
0136268785826,3
0144183626805,3
0153040710006,3
0156396655712,3
0156574552406,3
0161972600410,3
016950536026,3
0185680273604,3
0186543997302,3
0188510214005,3
0188650698006,3
0200490530919,3
0200943027702,3
0202132308900,3
0202229705808,3
0212946023318,3
0213691891904,3
0225608811605,3
0226234976000,3
0229037492514,3
0232236105111,3
0233182252702,3
023712446506,3
0245874897406,3
0248492534018,3
0259830011200,3
0265240520811,3
0275884973900,3
0279385965920,3
0283284978818,3
0283853469394,3
0286353661902,3
0286498639614,3
0307835692938,3
0308563888104,3
0316979049321,3
0321224145104,3
0350758939722,3
0351107680112,3
036360942301,3
0369212790927,3
0370463969500,3
0380453403808,3
0386515634211,3
0387230530213,3
0394601078212,3
0405594274208,3
0412860732608,3
0424684306815,3
0427695165918,3
0432998314415,3
0441733186214,3
0442073683012,3
0442579593600,3
0447797778718,3
